Not Fleshed Out,Name,Type,Subtype,Cost,Desc,Power,Toughness,,"""Does""","""Cares About""",CMC,Flavor Text,,Is Card,Is White,Is Blue,Is Black,Is Red,Is Green,Is Colorless,Is Gold,Is Enchantment,Is Creature,Is Artifact,Is Instant/Sorcery,Is Land
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
